customer_id,gender,age,postalcode,region,connect_date,end_date,dropped_calls,pay method,tariff,handset,churn
"K179350","Male",15.000000,2542.000000,2.000000,2004-01-27,2006-03-04,0.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K179360","Female",22.000000,6141.000000,3.000000,2003-09-10,2005-01-20,0.000000,"Pre Pay","CAT 200","S50","Churned"
"K179370","Female",14.000000,8715.000000,4.000000,2003-06-18,,0.000000,"Pre Pay","CAT 200","ASAD170","Active"
"K179380","Female",14.000000,1209.000000,1.000000,2005-09-20,2006-01-13,0.000000,"Pre Pay","CAT 200","S50","Churned"
"K179390","Female",14.000000,9845.000000,4.000000,2004-06-03,2006-08-13,0.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K179400","Female",19.000000,3063.000000,2.000000,2004-04-07,2006-02-11,6.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K179410","Male",14.000000,8744.000000,4.000000,2004-02-14,2007-08-28,1.000000,"Pre Pay","CAT 200","S50","Churned"
"K179420","Male",15.000000,5808.000000,3.000000,2003-02-05,2005-06-13,2.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K179430","Female",17.000000,1796.000000,1.000000,2005-05-14,2006-11-02,7.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K179440","Female",12.000000,9072.000000,4.000000,2005-08-19,,4.000000,"Pre Pay","CAT 200","ASAD170","Active"
"K179450","Male",20.000000,8896.000000,4.000000,2005-04-15,2008-11-25,2.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K179460","Male",18.000000,3466.000000,2.000000,2006-07-05,2009-04-11,2.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K179470","Female",21.000000,4652.000000,2.000000,2005-12-24,2006-01-14,2.000000,"Pre Pay","CAT 200","S50","Churned"
"K179480","Male",19.000000,5876.000000,3.000000,2006-03-31,2007-03-19,2.000000,"Pre Pay","CAT 200","S50","Churned"
"K179490","Male",23.000000,7742.000000,4.000000,2005-01-14,,1.000000,"Pre Pay","CAT 200","ASAD170","Active"
"K179500","Male",23.000000,9559.000000,4.000000,2005-06-13,2008-12-11,0.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K179510","Male",21.000000,9062.000000,4.000000,2005-11-08,2008-12-08,2.000000,"Pre Pay","CAT 200","ASAD170","Churned"
"K179520","Female",20.000000,3603.000000,2.000000,2006-09-25,2009-04-19,1.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K179530","Male",18.000000,7259.000000,3.000000,2003-01-21,2005-03-17,0.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K179540","Female",14.000000,2658.000000,2.000000,2003-11-20,2005-01-06,2.000000,"Pre Pay","CAT 200","S50","Churned"
"K179550","Male",22.000000,4329.000000,2.000000,2006-10-09,,2.000000,"Pre Pay","CAT 200","ASAD90","Active"
"K179560","Male",23.000000,1288.000000,1.000000,2005-07-14,2008-07-13,6.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K179570","Male",20.000000,5690.000000,3.000000,2006-05-03,2007-06-24,1.000000,"Pre Pay","CAT 200","S50","Churned"
"K179580","Male",23.000000,8429.000000,4.000000,2003-04-20,2004-08-10,1.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K179590","Male",22.000000,1215.000000,1.000000,2005-02-07,2008-01-16,1.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K179600","Female",15.000000,1224.000000,1.000000,2006-08-19,2010-09-25,2.000000,"Pre Pay","CAT 200","ASAD170","Churned"
"K179610","Male",17.000000,8732.000000,4.000000,2005-08-07,2008-11-21,1.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K179620","Male",16.000000,4669.000000,2.000000,2004-08-25,2007-05-20,1.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K179630","Female",21.000000,6308.000000,3.000000,2004-10-15,,1.000000,"Pre Pay","CAT 200","ASAD170","Active"
"K179640","Female",13.000000,7305.000000,3.000000,2005-09-03,2007-11-19,0.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K179650","Male",21.000000,6677.000000,3.000000,2005-12-10,2006-06-28,11.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K179660","Male",12.000000,1687.000000,1.000000,2006-10-22,2008-02-06,0.000000,"Pre Pay","CAT 200","S50","Churned"
"K179670","Male",18.000000,3287.000000,2.000000,2005-05-11,,1.000000,"Pre Pay","CAT 200","ASAD170","Active"
"K179680","Female",12.000000,3833.000000,2.000000,2004-12-04,2007-07-26,1.000000,"Pre Pay","CAT 200","S50","Churned"
"K179690","Female",18.000000,2476.000000,1.000000,2004-07-15,,2.000000,"Pre Pay","CAT 200","ASAD170","Active"
"K179700","Male",12.000000,6899.000000,3.000000,2004-04-14,2006-01-28,0.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K179710","Male",25.000000,2065.000000,1.000000,2005-08-13,2007-02-05,0.000000,"Pre Pay","CAT 200","S50","Churned"
"K179720","Male",13.000000,7390.000000,3.000000,2003-04-22,,2.000000,"Pre Pay","CAT 200","ASAD170","Active"
"K179730","Female",24.000000,4007.000000,2.000000,2004-01-31,,1.000000,"Pre Pay","CAT 200","ASAD170","Active"
"K179740","Female",21.000000,5716.000000,3.000000,2003-12-11,2006-01-02,0.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K179750","Female",24.000000,7560.000000,4.000000,2005-11-09,2006-09-24,10.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K179760","Female",21.000000,4410.000000,2.000000,2005-10-21,2006-08-19,6.000000,"Pre Pay","CAT 200","S50","Churned"
"K179770","Female",16.000000,7633.000000,4.000000,2006-01-02,,0.000000,"Pre Pay","CAT 200","ASAD170","Active"
"K179780","Male",23.000000,7297.000000,3.000000,2004-08-27,2006-03-08,1.000000,"Pre Pay","CAT 200","S50","Churned"
"K179790","Female",15.000000,9820.000000,4.000000,2003-09-06,2005-08-21,1.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K179800","Female",15.000000,8894.000000,4.000000,2006-09-19,2010-11-09,0.000000,"Pre Pay","CAT 200","S50","Churned"
"K179810","Female",23.000000,3452.000000,2.000000,2004-07-14,2005-04-20,0.000000,"Pre Pay","CAT 200","S50","Churned"
"K179820","Male",23.000000,1063.000000,1.000000,2005-09-15,2007-11-11,6.000000,"Pre Pay","CAT 200","ASAD170","Churned"
"K179830","Female",17.000000,9684.000000,4.000000,2004-09-28,,1.000000,"Pre Pay","CAT 200","ASAD170","Active"
"K179840","Male",24.000000,7759.000000,4.000000,2005-06-13,2006-10-17,1.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K179850","Male",24.000000,9045.000000,4.000000,2006-12-11,,0.000000,"Pre Pay","CAT 200","ASAD170","Active"
"K179860","Male",15.000000,7353.000000,3.000000,2003-03-22,,2.000000,"Pre Pay","CAT 200","ASAD170","Active"
"K179870","Male",15.000000,7895.000000,4.000000,2004-11-01,2007-09-07,0.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K179880","Male",17.000000,8776.000000,4.000000,2006-09-11,2010-04-27,2.000000,"Pre Pay","CAT 200","S50","Churned"
"K179890","Female",13.000000,7915.000000,4.000000,2004-07-01,2007-06-10,4.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K179900","Female",24.000000,4473.000000,2.000000,2003-12-26,2005-07-17,7.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K179910","Male",19.000000,9257.000000,4.000000,2004-11-08,2006-10-13,11.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K179920","Male",19.000000,5329.000000,3.000000,2003-06-27,2006-05-22,1.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K179930","Male",15.000000,3831.000000,2.000000,2003-02-06,,1.000000,"Pre Pay","CAT 200","ASAD170","Active"
"K179940","Male",22.000000,9361.000000,4.000000,2003-12-22,2004-08-23,1.000000,"Pre Pay","CAT 200","S50","Churned"
"K179950","Male",12.000000,9461.000000,4.000000,2004-04-15,2005-02-20,0.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K179960","Male",20.000000,9659.000000,4.000000,2004-03-03,2005-07-18,1.000000,"Pre Pay","CAT 200","S50","Churned"
"K179970","Female",21.000000,4412.000000,2.000000,2005-06-10,2009-08-02,0.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K179980","Female",17.000000,5239.000000,3.000000,2006-08-02,,1.000000,"Pre Pay","CAT 200","ASAD170","Active"
"K179990","Male",21.000000,3846.000000,2.000000,2006-12-06,2009-12-20,4.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K180000","Female",16.000000,6062.000000,3.000000,2005-05-28,2009-06-27,1.000000,"Pre Pay","CAT 200","S50","Churned"
"K180010","Female",17.000000,7934.000000,4.000000,2005-02-27,2008-10-15,1.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K180020","Male",21.000000,5935.000000,3.000000,2006-08-04,2007-12-01,0.000000,"Pre Pay","CAT 200","S50","Churned"
"K180030","Male",21.000000,4634.000000,2.000000,2004-04-28,2008-04-17,6.000000,"Pre Pay","CAT 200","S50","Churned"
"K180040","Female",18.000000,8245.000000,4.000000,2004-02-03,,1.000000,"Pre Pay","CAT 200","ASAD170","Active"
"K180050","Male",20.000000,7261.000000,3.000000,2003-05-06,2007-11-29,1.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K180060","Male",21.000000,7804.000000,4.000000,2004-01-06,2006-06-08,7.000000,"Pre Pay","CAT 200","S50","Churned"
"K180070","Male",24.000000,5665.000000,3.000000,2005-06-07,2009-02-03,0.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K180080","Female",15.000000,7264.000000,3.000000,2004-01-15,2005-11-03,0.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K180090","Male",15.000000,5106.000000,3.000000,2005-10-31,2006-06-27,1.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K180100","Male",18.000000,9636.000000,4.000000,2003-05-10,2007-01-03,2.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K180110","Male",21.000000,8573.000000,4.000000,2006-10-12,2009-11-25,0.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K180120","Male",25.000000,3536.000000,2.000000,2006-02-22,2008-07-12,1.000000,"Pre Pay","CAT 200","S50","Churned"
"K180130","Male",14.000000,2329.000000,1.000000,2003-12-24,,0.000000,"Pre Pay","CAT 200","ASAD170","Active"
"K180140","Female",21.000000,2150.000000,1.000000,2005-05-09,2008-07-03,1.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K180150","Male",12.000000,5768.000000,3.000000,2004-01-08,2006-12-14,0.000000,"Pre Pay","CAT 200","S50","Churned"
"K180160","Male",17.000000,7268.000000,3.000000,2004-05-18,2008-12-14,2.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K180170","Female",23.000000,4248.000000,2.000000,2006-07-19,2007-01-24,10.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K180180","Female",20.000000,8710.000000,4.000000,2006-07-08,2007-07-04,0.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K180190","Male",18.000000,4767.000000,2.000000,2004-03-02,2005-11-26,11.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K180200","Female",23.000000,5777.000000,3.000000,2003-10-14,2007-04-29,0.000000,"Pre Pay","CAT 200","S50","Churned"
"K180210","Female",25.000000,1800.000000,1.000000,2005-10-23,,0.000000,"Pre Pay","CAT 200","ASAD170","Active"
"K180220","Female",19.000000,3336.000000,2.000000,2005-01-28,,2.000000,"Pre Pay","CAT 200","S50","Active"
"K180230","Female",21.000000,1650.000000,1.000000,2006-02-24,2009-04-08,8.000000,"Pre Pay","CAT 200","S50","Churned"
"K180240","Male",21.000000,7807.000000,4.000000,2005-04-07,,10.000000,"Pre Pay","CAT 200","ASAD90","Active"
"K180250","Male",13.000000,6218.000000,3.000000,2004-06-17,2008-08-28,1.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K180260","Male",15.000000,6886.000000,3.000000,2004-04-12,,2.000000,"Pre Pay","CAT 200","ASAD90","Active"
"K180270","Female",19.000000,2517.000000,2.000000,2006-02-01,,2.000000,"Pre Pay","CAT 200","ASAD170","Active"
"K180280","Male",16.000000,7004.000000,3.000000,2003-09-27,,2.000000,"Pre Pay","CAT 200","ASAD170","Active"
"K180290","Female",24.000000,4344.000000,2.000000,2005-07-26,2006-05-29,1.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K180300","Male",17.000000,2189.000000,1.000000,2003-04-13,,0.000000,"Pre Pay","CAT 200","ASAD170","Active"
"K180310","Male",15.000000,4061.000000,2.000000,2005-09-13,2009-07-18,0.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K180320","Female",21.000000,2749.000000,2.000000,2004-06-17,2007-07-17,2.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K180330","Male",12.000000,7940.000000,4.000000,2004-01-25,2006-10-13,0.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K180340","Male",25.000000,6072.000000,3.000000,2006-09-10,,0.000000,"Pre Pay","CAT 200","ASAD170","Active"
"K180350","Male",17.000000,3631.000000,2.000000,2003-02-02,2007-06-10,2.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K180360","Male",20.000000,1787.000000,1.000000,2005-08-12,,1.000000,"Pre Pay","CAT 200","ASAD170","Active"
"K180370","Female",21.000000,3326.000000,2.000000,2004-06-26,,10.000000,"Pre Pay","CAT 200","ASAD170","Active"
"K180380","Male",21.000000,2095.000000,1.000000,2006-09-03,2009-01-17,0.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K180390","Male",18.000000,1957.000000,1.000000,2005-07-19,2009-11-19,9.000000,"Pre Pay","CAT 200","S50","Churned"
"K180400","Male",18.000000,8743.000000,4.000000,2005-12-27,,2.000000,"Pre Pay","CAT 200","S50","Active"
"K180410","Female",21.000000,8098.000000,4.000000,2005-03-12,,1.000000,"Pre Pay","CAT 200","ASAD170","Active"
"K180420","Female",23.000000,6810.000000,3.000000,2004-06-10,,0.000000,"Pre Pay","CAT 200","ASAD170","Active"
"K180430","Male",19.000000,9959.000000,4.000000,2004-02-17,,5.000000,"Pre Pay","CAT 200","ASAD170","Active"
"K180440","Female",18.000000,2374.000000,1.000000,2003-08-13,,1.000000,"Pre Pay","CAT 200","ASAD170","Active"
"K180450","Male",12.000000,7823.000000,4.000000,2005-01-18,2007-01-13,10.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K180460","Female",22.000000,8623.000000,4.000000,2005-12-31,2008-03-25,2.000000,"Pre Pay","CAT 200","S50","Churned"
"K180470","Male",13.000000,4022.000000,2.000000,2003-01-13,2006-04-03,2.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K180480","Male",25.000000,6160.000000,3.000000,2004-02-05,,0.000000,"Pre Pay","CAT 200","ASAD170","Active"
"K180490","Male",17.000000,3961.000000,2.000000,2003-07-08,,0.000000,"Pre Pay","CAT 200","ASAD170","Active"
"K180500","Male",24.000000,2057.000000,1.000000,2004-10-17,2007-11-14,7.000000,"Pre Pay","CAT 200","S50","Churned"
"K180510","Female",25.000000,2464.000000,1.000000,2005-12-24,,4.000000,"Pre Pay","CAT 200","ASAD90","Active"
"K180520","Male",19.000000,8841.000000,4.000000,2006-01-04,2010-07-24,2.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K180530","Male",25.000000,4818.000000,2.000000,2003-10-05,,1.000000,"Pre Pay","CAT 200","ASAD90","Active"
"K180540","Male",20.000000,3948.000000,2.000000,2005-02-11,,5.000000,"Pre Pay","CAT 200","ASAD170","Active"
"K180550","Female",22.000000,5144.000000,3.000000,2004-08-27,2005-05-04,6.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K180560","Female",14.000000,2365.000000,1.000000,2004-11-09,,0.000000,"Pre Pay","CAT 200","ASAD170","Active"
"K180570","Male",17.000000,7742.000000,4.000000,2006-01-22,2007-03-23,0.000000,"Pre Pay","CAT 200","S50","Churned"
"K180580","Male",20.000000,4522.000000,2.000000,2004-08-07,2006-10-07,2.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K180590","Male",22.000000,8504.000000,4.000000,2005-11-21,2007-06-28,6.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K180600","Female",22.000000,7394.000000,3.000000,2005-11-01,,2.000000,"Pre Pay","CAT 200","ASAD170","Active"
"K180610","Female",20.000000,4972.000000,2.000000,2006-08-09,2007-06-28,1.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K180620","Female",19.000000,5406.000000,3.000000,2006-10-18,2008-12-23,2.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K180630","Male",22.000000,6056.000000,3.000000,2006-07-24,2007-09-11,6.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K180640","Male",22.000000,9271.000000,4.000000,2005-03-26,,2.000000,"Pre Pay","CAT 200","ASAD90","Active"
"K180650","Female",22.000000,7462.000000,3.000000,2005-10-01,2009-02-01,1.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K180660","Male",16.000000,8340.000000,4.000000,2005-08-14,,2.000000,"Pre Pay","CAT 200","ASAD170","Active"
"K180670","Male",12.000000,4887.000000,2.000000,2004-12-16,2005-10-03,0.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K180680","Male",21.000000,7803.000000,4.000000,2006-10-18,2007-02-18,2.000000,"Pre Pay","CAT 200","S50","Churned"
"K180690","Female",25.000000,3467.000000,2.000000,2006-08-18,2010-02-07,1.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K180700","Male",12.000000,2445.000000,1.000000,2003-07-08,2007-07-13,4.000000,"Pre Pay","CAT 200","S50","Churned"
"K180710","Female",19.000000,7134.000000,3.000000,2004-05-25,2006-10-24,2.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K180720","Male",23.000000,8026.000000,4.000000,2003-04-09,,0.000000,"Pre Pay","CAT 200","ASAD170","Active"
"K180730","Female",13.000000,2177.000000,1.000000,2004-08-06,2006-12-08,1.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K180740","Female",23.000000,7181.000000,3.000000,2004-07-01,,4.000000,"Pre Pay","CAT 200","ASAD170","Active"
"K180750","Male",20.000000,3074.000000,2.000000,2004-01-05,,1.000000,"Pre Pay","CAT 200","ASAD170","Active"
"K180760","Male",24.000000,7451.000000,3.000000,2006-08-16,2009-07-15,11.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K180770","Female",25.000000,1545.000000,1.000000,2006-12-04,2007-06-29,2.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K180780","Female",21.000000,5766.000000,3.000000,2003-09-22,2006-12-14,6.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K180790","Female",16.000000,3335.000000,2.000000,2004-01-07,2007-04-14,2.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K180800","Male",21.000000,5054.000000,3.000000,2005-08-14,,2.000000,"Pre Pay","CAT 200","ASAD170","Active"
"K180810","Female",14.000000,1457.000000,1.000000,2004-09-14,2007-06-16,0.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K180820","Female",25.000000,4968.000000,2.000000,2006-09-11,,2.000000,"Pre Pay","CAT 200","ASAD170","Active"
"K180830","Female",24.000000,1400.000000,1.000000,2006-06-28,2010-12-06,0.000000,"Pre Pay","CAT 200","S50","Churned"
"K180840","Female",16.000000,5938.000000,3.000000,2003-05-11,,3.000000,"Pre Pay","CAT 200","ASAD90","Active"
"K180850","Female",23.000000,2494.000000,1.000000,2004-08-08,2008-07-11,0.000000,"Pre Pay","CAT 200","S50","Churned"
"K180860","Male",25.000000,6920.000000,3.000000,2005-08-08,2007-08-09,2.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K180870","Female",13.000000,9867.000000,4.000000,2004-05-06,,1.000000,"Pre Pay","CAT 200","ASAD170","Active"
"K180880","Female",14.000000,4218.000000,2.000000,2003-05-22,2006-09-03,11.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K180890","Male",23.000000,2775.000000,2.000000,2003-03-15,2005-11-03,2.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K180900","Female",24.000000,3731.000000,2.000000,2003-05-17,2006-02-18,9.000000,"Pre Pay","CAT 200","S50","Churned"
"K180910","Female",18.000000,2880.000000,2.000000,2006-01-28,2009-09-19,0.000000,"Pre Pay","CAT 200","S50","Churned"
"K180920","Female",25.000000,7761.000000,4.000000,2004-06-21,2008-04-26,2.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K180930","Female",22.000000,4509.000000,2.000000,2006-04-16,2008-01-06,2.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K180940","Female",19.000000,5332.000000,3.000000,2004-02-04,,10.000000,"Pre Pay","CAT 200","ASAD170","Active"
"K180950","Female",18.000000,9218.000000,4.000000,2003-12-21,2007-06-08,1.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K180960","Male",19.000000,9081.000000,4.000000,2003-12-13,,1.000000,"Pre Pay","CAT 200","ASAD170","Active"
"K180970","Female",20.000000,2183.000000,1.000000,2004-09-04,,11.000000,"Pre Pay","CAT 200","ASAD170","Active"
"K180980","Female",14.000000,4897.000000,2.000000,2003-08-24,2006-12-14,2.000000,"Pre Pay","CAT 200","S50","Churned"
"K180990","Female",17.000000,9974.000000,4.000000,2006-03-01,2007-02-23,2.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K181000","Male",22.000000,6102.000000,3.000000,2004-12-09,,0.000000,"Pre Pay","CAT 200","ASAD170","Active"
"K181010","Male",24.000000,1026.000000,1.000000,2005-11-13,2009-07-05,2.000000,"Pre Pay","CAT 200","S50","Churned"
"K181020","Male",16.000000,9162.000000,4.000000,2005-08-14,2008-09-23,0.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K181030","Male",18.000000,1858.000000,1.000000,2004-12-22,,1.000000,"Pre Pay","CAT 200","ASAD170","Active"
"K181040","Female",21.000000,1365.000000,1.000000,2004-01-14,2006-01-03,1.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K181050","Male",17.000000,9824.000000,4.000000,2006-02-14,,0.000000,"Pre Pay","CAT 200","ASAD170","Active"
"K181060","Male",23.000000,6806.000000,3.000000,2005-05-18,2009-07-15,1.000000,"Pre Pay","CAT 200","ASAD90","Churned"
"K181070","Male",22.000000,5124.000000,3.000000,2004-07-11,2006-04-24,9.000000,"Pre Pay","CAT 200","S50","Churned"
"K181080","Male",20.000000,2641.000000,2.000000,2005-02-23,,2.000000,"Pre Pay","CAT 200","ASAD170","Active"
