customer_id,data_known,gender,age,tariff,dropped_calls,handset,peak_mins,peak_rate,bill_peak,offpeak_mins,offpeak_rate,bill_offpeak,gadget_A,gadget_B,gadget_C,gadget_D,gadget_A_revenues,gadget_B_revenues,gadget_C_revenues,gadget_D_revenues
"N292610","yes","Female",69.000000,"CAT 100",10.000000,"BS110",739.800000,15.000000,110.970000,115.500000,5.000000,5.775000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N140830","yes","Female",31.000000,"CAT 200",0.000000,"S50",759.599999,10.000000,75.960000,333.900000,5.000000,16.695000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N165320","yes","Female",43.000000,"Play 300",1.000000,"S80",285.000000,25.000000,71.250000,399.300000,2.000000,7.986000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N114960","yes","Male",53.000000,"CAT 200",6.000000,"ASAD170",1216.200000,10.000000,121.620000,75.599999,5.000000,3.780000,"T","T","T","T",4.000000,19.000000,27.000000,39.000000
"N361480","yes","Male",26.000000,"CAT 200",2.000000,"CAS30",926.400000,10.000000,92.640000,474.300000,5.000000,23.715000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N129130","yes","Female",31.000000,"CAT 200",9.000000,"S80",1246.200000,10.000000,124.620000,486.599999,5.000000,24.330000,"T","F","T","F",6.000000,0.000000,29.000000,0.000000
"N121620","yes","Male",61.000000,"CAT 200",1.000000,"S50",727.800000,10.000000,72.780000,255.000000,5.000000,12.750000,"T","T","T","F",8.000000,24.000000,31.000000,0.000000
"N129240","yes","Male",27.000000,"CAT 200",2.000000,"ASAD170",1074.599999,10.000000,107.460000,53.700000,5.000000,2.685000,"T","F","T","T",7.000000,0.000000,30.000000,36.000000
"N227750","yes","Female",31.000000,"Play 100",6.000000,"BS110",227.400001,25.000000,56.850000,199.200000,5.000000,9.960000,"F","T","F","F",0.000000,21.000000,0.000000,0.000000
"N404940","yes","Male",12.000000,"CAT 200",12.000000,"SOP20",590.400000,10.000000,59.040000,415.799999,5.000000,20.790000,"F","T","F","F",0.000000,19.000000,0.000000,0.000000
"N343220","yes","Female",37.000000,"CAT 100",1.000000,"BS110",612.600000,15.000000,91.890000,269.400000,5.000000,13.470000,"F","F","F","T",0.000000,0.000000,0.000000,38.000000
"N397620","yes","Female",31.000000,"CAT 100",12.000000,"S50",477.600000,15.000000,71.640000,344.700001,5.000000,17.235000,"T","T","F","T",11.000000,18.000000,0.000000,39.000000
"N394340","yes","Female",35.000000,"Play 300",0.000000,"ASAD90",327.599999,25.000000,81.900000,477.899999,2.000000,9.558000,"T","T","F","F",10.000000,21.000000,0.000000,0.000000
"N406740","yes","Female",37.000000,"CAT 200",12.000000,"SOP20",758.399999,10.000000,75.840000,143.700000,5.000000,7.185000,"T","T","T","T",4.000000,18.000000,27.000000,42.000000
"N143730","yes","Male",46.000000,"CAT 200",2.000000,"ASAD90",2436.000000,10.000000,243.600000,229.500001,5.000000,11.475000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N386930","yes","Male",20.000000,"Play 100",2.000000,"CAS60",135.600001,25.000000,33.900000,417.299999,5.000000,20.865000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N350340","yes","Female",32.000000,"CAT 100",6.000000,"WC95",354.000000,15.000000,53.100000,96.000000,5.000000,4.800000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N411240","yes","Male",36.000000,"CAT 50",12.000000,"BS110",252.000000,15.000000,37.800000,96.600001,5.000000,4.830000,"T","T","T","F",14.000000,15.000000,29.000000,0.000000
"N318890","yes","Female",48.000000,"CAT 200",4.000000,"CAS30",2002.200000,10.000000,200.220000,170.700000,5.000000,8.535000,"T","T","T","T",6.000000,20.000000,28.000000,43.000000
"N243410","yes","Female",44.000000,"CAT 50",10.000000,"BS110",40.549696,15.000000,6.082454,18.377786,5.000000,0.918889,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N370760","yes","Female",77.000000,"CAT 200",7.000000,"WC95",1018.200001,10.000000,101.820000,444.600001,5.000000,22.230000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N122430","yes","Female",26.000000,"CAT 200",6.000000,"S50",1158.600001,10.000000,115.860000,355.800000,5.000000,17.790000,"F","T","T","F",0.000000,16.000000,29.000000,0.000000
"N210970","yes","Male",15.000000,"Play 300",2.000000,"ASAD90",555.600000,25.000000,138.900000,639.600000,2.000000,12.792000,"T","T","T","F",7.000000,19.000000,32.000000,0.000000
"N416300","yes","Female",28.000000,"Play 300",14.000000,"SOP10",212.399999,25.000000,53.100000,765.900000,2.000000,15.318000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N402110","yes","Female",18.000000,"CAT 200",14.000000,"SOP10",922.800000,10.000000,92.280000,139.200000,5.000000,6.960000,"T","T","F","T",8.000000,19.000000,0.000000,39.000000
"N166170","yes","Female",16.000000,"CAT 100",1.000000,"ASAD90",540.000000,15.000000,81.000000,399.000000,5.000000,19.950000,"T","F","T","F",7.000000,0.000000,34.000000,0.000000
"N339620","yes","Male",29.000000,"CAT 100",0.000000,"CAS30",342.599999,15.000000,51.390000,101.700000,5.000000,5.085000,"T","T","T","T",5.000000,19.000000,29.000000,37.000000
"N410840","yes","Female",56.000000,"CAT 50",14.000000,"BS110",33.144894,15.000000,4.971734,21.111397,5.000000,1.055570,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N350420","yes","Male",18.000000,"CAT 100",2.000000,"BS110",432.000000,15.000000,64.800000,308.699999,5.000000,15.435000,"F","T","T","F",0.000000,17.000000,27.000000,0.000000
"N109940","yes","Male",26.000000,"CAT 100",1.000000,"S80",677.400000,15.000000,101.610000,139.800000,5.000000,6.990000,"T","T","F","T",10.000000,19.000000,0.000000,35.000000
"N321960","yes","Male",32.000000,"CAT 200",0.000000,"BS110",590.400000,10.000000,59.040000,380.400000,5.000000,19.020000,"F","T","F","F",0.000000,25.000000,0.000000,0.000000
"N371120","yes","Female",36.000000,"CAT 200",0.000000,"BS110",1413.600000,10.000000,141.360000,330.000000,5.000000,16.500000,"T","T","T","T",9.000000,23.000000,28.000000,42.000000
"N155740","yes","Female",30.000000,"Play 100",0.000000,"ASAD90",205.200000,25.000000,51.300000,403.200000,5.000000,20.160000,"T","T","T","T",9.000000,20.000000,32.000000,40.000000
"N335760","yes","Female",23.000000,"CAT 50",0.000000,"CAS30",291.600000,15.000000,43.740000,70.200000,5.000000,3.510000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N311840","yes","Male",37.000000,"CAT 200",0.000000,"S50",775.200000,10.000000,77.520000,222.599999,5.000000,11.130000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N309800","yes","Male",16.000000,"CAT 200",0.000000,"CAS30",1146.000000,10.000000,114.600000,130.200001,5.000000,6.510000,"T","F","T","T",9.000000,0.000000,27.000000,38.000000
"N398660","yes","Male",47.000000,"CAT 100",13.000000,"SOP20",566.400000,15.000000,84.960000,311.400000,5.000000,15.570000,"F","F","F","T",0.000000,0.000000,0.000000,37.000000
"N360450","yes","Female",31.000000,"CAT 200",2.000000,"WC95",1540.199999,10.000000,154.020000,28.800001,5.000000,1.440000,"T","T","F","T",9.000000,19.000000,0.000000,38.000000
"N220890","yes","Female",53.000000,"Play 100",10.000000,"BS110",40.800000,25.000000,10.200000,246.900001,5.000000,12.345000,"F","T","F","F",0.000000,20.000000,0.000000,0.000000
"N282760","yes","Male",39.000000,"CAT 100",1.000000,"S50",289.200001,15.000000,43.380000,213.900001,5.000000,10.695000,"F","T","T","T",0.000000,20.000000,31.000000,42.000000
"N136560","yes","Female",38.000000,"CAT 200",0.000000,"S80",970.200001,10.000000,97.020000,554.100000,5.000000,27.705000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N327340","yes","Female",25.000000,"CAT 200",0.000000,"WC95",859.800001,10.000000,85.980000,711.300001,5.000000,35.565000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N109920","yes","Male",40.000000,"CAT 100",4.000000,"S80",640.200002,15.000000,96.030000,160.500001,5.000000,8.025000,"T","T","T","T",10.000000,17.000000,32.000000,42.000000
"N338060","yes","Female",24.000000,"CAT 100",1.000000,"WC95",324.600000,15.000000,48.690000,222.600000,5.000000,11.130000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N317660","yes","Male",43.000000,"CAT 200",2.000000,"S50",1335.000000,10.000000,133.500000,139.500000,5.000000,6.975000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N406820","yes","Male",27.000000,"CAT 200",13.000000,"BS110",2067.600001,10.000000,206.760000,301.499999,5.000000,15.075000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N168770","yes","Female",16.000000,"CAT 100",2.000000,"ASAD90",556.799999,15.000000,83.520000,320.700000,5.000000,16.035000,"T","T","T","T",12.000000,17.000000,28.000000,37.000000
"N246970","yes","Female",12.000000,"CAT 200",0.000000,"BS110",1085.400001,10.000000,108.540000,200.100000,5.000000,10.005000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N311280","yes","Male",81.000000,"CAT 200",0.000000,"S50",1241.400000,10.000000,124.140000,347.400000,5.000000,17.370000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N158910","yes","Female",29.000000,"Play 300",2.000000,"S50",255.000000,25.000000,63.750000,579.000000,2.000000,11.580000,"T","T","T","T",5.000000,17.000000,28.000000,42.000000
"N356640","yes","Female",21.000000,"CAT 200",1.000000,"CAS30",1066.800000,10.000000,106.680000,312.900000,5.000000,15.645000,"F","F","F","T",0.000000,0.000000,0.000000,39.000000
"N140210","yes","Female",40.000000,"CAT 200",0.000000,"ASAD90",1347.000000,10.000000,134.700000,342.600001,5.000000,17.130000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N230740","yes","Female",23.000000,"Play 100",0.000000,"S50",42.000000,25.000000,10.500000,152.400001,5.000000,7.620000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N131530","yes","Female",48.000000,"CAT 200",0.000000,"ASAD90",1087.800000,10.000000,108.780000,99.600001,5.000000,4.980000,"T","F","F","F",12.000000,0.000000,0.000000,0.000000
"N274000","yes","Male",39.000000,"Play 300",0.000000,"S80",384.000000,25.000000,96.000000,591.000000,2.000000,11.820000,"T","T","T","T",10.000000,18.000000,29.000000,43.000000
"N375040","yes","Male",12.000000,"CAT 50",2.000000,"CAS30",280.200000,15.000000,42.030000,22.499999,5.000000,1.125000,"T","T","F","T",11.000000,21.000000,0.000000,40.000000
"N221230","yes","Female",25.000000,"Play 100",0.000000,"S50",48.000000,25.000000,12.000000,155.700000,5.000000,7.785000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N197560","yes","Female",21.000000,"CAT 200",2.000000,"ASAD90",872.400000,10.000000,87.240000,554.700001,5.000000,27.735000,"T","T","F","T",12.000000,27.000000,0.000000,42.000000
"N209600","yes","Female",13.000000,"Play 300",0.000000,"S50",575.400000,25.000000,143.850000,543.600000,2.000000,10.872000,"T","T","T","T",8.000000,19.000000,29.000000,40.000000
"N165610","yes","Male",14.000000,"CAT 100",2.000000,"ASAD90",729.000000,15.000000,109.350000,154.500000,5.000000,7.725000,"T","T","T","T",15.000000,21.000000,29.000000,40.000000
"N109420","yes","Male",28.000000,"CAT 100",2.000000,"ASAD170",427.200000,15.000000,64.080000,366.900000,5.000000,18.345000,"F","F","T","T",0.000000,0.000000,32.000000,41.000000
"N174960","yes","Female",24.000000,"CAT 200",10.000000,"ASAD90",1470.000000,10.000000,147.000000,358.200002,5.000000,17.910000,"T","T","T","T",10.000000,22.000000,31.000000,42.000000
"N182210","yes","Female",14.000000,"CAT 200",2.000000,"ASAD170",1150.200001,10.000000,115.020000,19.200000,5.000000,0.960000,"T","T","T","T",9.000000,18.000000,25.000000,43.000000
"N127090","yes","Male",74.000000,"CAT 200",0.000000,"ASAD90",1078.800001,10.000000,107.880000,353.700000,5.000000,17.685000,"T","T","T","T",10.000000,19.000000,27.000000,39.000000
"N411880","yes","Male",32.000000,"Play 100",12.000000,"S50",61.200001,25.000000,15.300000,32.700000,5.000000,1.635000,"T","T","T","T",6.000000,18.000000,28.000000,44.000000
"N247360","yes","Female",36.000000,"CAT 200",2.000000,"BS110",1662.000000,10.000000,166.200000,396.600000,5.000000,19.830000,"F","F","F","T",0.000000,0.000000,0.000000,46.000000
"N383520","yes","Female",48.000000,"Play 100",1.000000,"WC95",159.000000,25.000000,39.750000,311.100000,5.000000,15.555000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N292430","yes","Male",37.000000,"CAT 100",1.000000,"CAS30",638.399999,15.000000,95.760000,232.799999,5.000000,11.640000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N367370","yes","Male",31.000000,"CAT 200",2.000000,"CAS30",873.000000,10.000000,87.300000,189.300002,5.000000,9.465000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N195480","yes","Female",25.000000,"CAT 200",2.000000,"ASAD90",715.200000,10.000000,71.520000,314.100001,5.000000,15.705000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N171580","yes","Female",13.000000,"CAT 200",1.000000,"ASAD90",978.599999,10.000000,97.860000,594.300000,5.000000,29.715000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N203180","yes","Male",13.000000,"CAT 200",1.000000,"ASAD90",1173.600000,10.000000,117.360000,240.000000,5.000000,12.000000,"F","T","T","T",0.000000,18.000000,33.000000,45.000000
"N166780","yes","Male",18.000000,"CAT 100",0.000000,"S50",510.599999,15.000000,76.590000,0.000000,5.000000,0.000000,"F","T","T","T",0.000000,18.000000,32.000000,41.000000
"N102460","yes","Male",57.000000,"Play 100",0.000000,"SOP20",13.375181,25.000000,3.343795,13.813711,5.000000,0.690686,"T","F","T","T",10.000000,0.000000,29.000000,38.000000
"N379180","yes","Female",49.000000,"Play 100",1.000000,"CAS60",67.799999,25.000000,16.950000,309.600000,5.000000,15.480000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N399540","yes","Male",59.000000,"CAT 100",15.000000,"BS110",466.199999,15.000000,69.930000,52.500001,5.000000,2.625000,"T","F","T","T",13.000000,0.000000,31.000000,41.000000
"N379790","yes","Male",15.000000,"Play 100",1.000000,"S80",235.800000,25.000000,58.950000,431.700000,5.000000,21.585000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N224060","yes","Female",21.000000,"Play 100",1.000000,"BS110",36.600000,25.000000,9.150000,240.000000,5.000000,12.000000,"T","T","T","T",8.000000,20.000000,26.000000,40.000000
"N308560","yes","Male",21.000000,"CAT 200",2.000000,"CAS30",1255.800002,10.000000,125.580000,90.000000,5.000000,4.500000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N296560","yes","Female",35.000000,"CAT 100",2.000000,"WC95",273.000000,15.000000,40.950000,235.500000,5.000000,11.775000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N200970","yes","Male",19.000000,"CAT 200",1.000000,"ASAD90",1329.600000,10.000000,132.960000,48.000000,5.000000,2.400000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N105680","yes","Male",31.000000,"CAT 100",0.000000,"ASAD90",756.600000,15.000000,113.490000,8.100000,5.000000,0.405000,"T","F","F","F",8.000000,0.000000,0.000000,0.000000
"N258020","yes","Male",33.000000,"CAT 100",2.000000,"S80",654.000000,15.000000,98.100000,237.000000,5.000000,11.850000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N123640","yes","Male",27.000000,"CAT 200",7.000000,"S50",792.000000,10.000000,79.200000,437.699999,5.000000,21.885000,"F","T","T","T",0.000000,15.000000,28.000000,40.000000
"N382080","yes","Male",33.000000,"Play 100",0.000000,"S80",0.000000,25.000000,0.000000,292.800000,5.000000,14.640000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N285830","yes","Male",25.000000,"CAT 100",1.000000,"BS110",620.400000,15.000000,93.060000,158.699999,5.000000,7.935000,"T","T","F","F",11.000000,21.000000,0.000000,0.000000
"N157900","yes","Female",31.000000,"Play 300",1.000000,"S80",529.800000,25.000000,132.450000,701.700000,2.000000,14.034000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N146490","yes","Female",34.000000,"CAT 200",0.000000,"S80",979.800000,10.000000,97.980000,582.300000,5.000000,29.115000,"T","T","T","T",9.000000,18.000000,31.000000,39.000000
"N294140","yes","Female",61.000000,"CAT 100",11.000000,"WC95",269.399999,15.000000,40.410000,210.000000,5.000000,10.500000,"T","T","T","T",7.000000,27.000000,28.000000,39.000000
"N367740","yes","Male",50.000000,"CAT 200",0.000000,"S50",1028.400000,10.000000,102.840000,248.099999,5.000000,12.405000,"F","T","T","T",0.000000,21.000000,31.000000,43.000000
"N161020","yes","Female",28.000000,"Play 300",9.000000,"S80",364.799999,25.000000,91.200000,317.700000,2.000000,6.354000,"T","F","T","T",8.000000,0.000000,27.000000,37.000000
"N237760","yes","Male",34.000000,"CAT 200",2.000000,"S50",724.200000,10.000000,72.420000,240.900001,5.000000,12.045000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N394090","yes","Male",37.000000,"Play 300",1.000000,"CAS60",214.799999,25.000000,53.700000,604.499999,2.000000,12.090000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N321770","yes","Female",49.000000,"CAT 200",0.000000,"CAS30",1213.800001,10.000000,121.380000,220.199999,5.000000,11.010000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N246380","yes","Female",23.000000,"CAT 200",8.000000,"BS110",620.400000,10.000000,62.040000,357.300000,5.000000,17.865000,"T","T","T","T",6.000000,24.000000,27.000000,44.000000
"N329030","yes","Female",45.000000,"CAT 50",0.000000,"WC95",198.600000,15.000000,29.790000,105.000000,5.000000,5.250000,"T","T","F","T",11.000000,16.000000,0.000000,39.000000
"N386570","yes","Female",23.000000,"Play 100",0.000000,"WC95",185.399999,25.000000,46.350000,460.800001,5.000000,23.040000,"T","F","T","T",9.000000,0.000000,32.000000,39.000000
"N155900","yes","Male",39.000000,"Play 100",1.000000,"ASAD170",111.600001,25.000000,27.900000,618.000000,5.000000,30.900000,"F","T","T","T",0.000000,20.000000,34.000000,40.000000
"N322360","yes","Female",25.000000,"CAT 200",0.000000,"WC95",915.000000,10.000000,91.500000,76.199999,5.000000,3.810000,"T","T","T","T",6.000000,18.000000,28.000000,39.000000
"N195250","yes","Male",21.000000,"CAT 200",1.000000,"ASAD170",1373.400000,10.000000,137.340000,369.900000,5.000000,18.495000,"T","T","T","T",10.000000,23.000000,29.000000,42.000000
"N294840","yes","Female",12.000000,"CAT 100",9.000000,"BS110",595.800001,15.000000,89.370000,347.100000,5.000000,17.355000,"F","T","F","F",0.000000,21.000000,0.000000,0.000000
"N156170","yes","Female",56.000000,"Play 100",1.000000,"S80",222.000000,25.000000,55.500000,482.100000,5.000000,24.105000,"F","T","T","T",0.000000,22.000000,27.000000,43.000000
"N301420","yes","Female",26.000000,"CAT 100",1.000000,"WC95",717.000000,15.000000,107.550000,70.500001,5.000000,3.525000,"F","F","F","F",0.000000,0.000000,0.000000,0.000000
"N294590","yes","Male",73.000000,"CAT 100",2.000000,"S50",327.000000,15.000000,49.050000,135.299999,5.000000,6.765000,"F","F","F","T",0.000000,0.000000,0.000000,45.000000
"N141290","yes","Female",41.000000,"CAT 200",2.000000,"ASAD90",1159.200001,10.000000,115.920000,492.900000,5.000000,24.645000,"T","T","T","T",8.000000,23.000000,27.000000,34.000000
"N103100","yes","Male",31.000000,"CAT 100",1.000000,"ASAD90",552.600001,15.000000,82.890000,144.299999,5.000000,7.215000,"T","T","T","T",7.000000,21.000000,30.000000,40.000000
